#timestamp x y z q_x q_y q_z q_w
1782559597.000671 -0.018135099412297 0.001910449199423 -0.001225978626064 -0.003593134731458 -0.002700119079606 -0.001662580956506 0.999988517216232
1782559597.101905 -0.016770680224483 0.002051808791896 -0.001652826811798 -0.003369668421770 -0.002774350202858 -0.001269356565274 0.999989668471424
1782559597.200933 -0.019194527221661 0.001941077888548 -0.001571643999576 -0.003161288494447 -0.003082289732361 -0.001876668038023 0.999988491864849
1782559597.300683 -0.019569783048313 0.003438787140794 -0.001591038003364 -0.003976581263229 -0.002965550448371 -0.001058422831722 0.999987135943810
1782559597.400941 -0.017221406548082 0.004906959068216 -0.002568962203104 -0.003468626387682 -0.002784820579917 -0.003251867815037 0.999984819265289
1782559597.500814 -0.018082302682533 0.005228398678791 -0.002068443864510 -0.003648591139494 -0.002758866071423 -0.001086614188367 0.999988947794075
1782559597.600717 -0.019179556062809 0.002262096821205 -0.000951300137343 -0.003654312233572 -0.002944303905773 -0.001087475771836 0.999988397169215
1782559597.700638 -0.017011190125160 0.003139389741617 -0.001053969665951 -0.002916976295329 -0.002992804591134 -0.003594448600030 0.999984807039203
1782559597.801113 -0.016496350477915 0.000538708472798 -0.001563340725436 -0.003281598176200 -0.002609060740904 -0.000594955571764 0.999991034931476
1782559597.900629 -0.014641207135027 0.000946291078014 -0.001511646623894 -0.003445580052564 -0.003016697433919 -0.001697479012252 0.999988072968720
1782559598.000969 -0.013400255951508 0.001018132477005 -0.000976421039569 -0.003612948312629 -0.002743874425090 -0.002152807419374 0.999987391509434
1782559598.101999 -0.011116292390654 0.000534396025896 -0.000714505551709 -0.003524417071327 -0.002534754720214 -0.001692320368126 0.999989144718373
1782559598.200736 -0.013264857705436 -0.000466285906849 -0.000714776606804 -0.003552228476874 -0.002605014249955 -0.002546292769227 0.999987055899592
1782559598.300608 -0.012962621722864 -0.000207408900607 -0.001396370306299 -0.003566929181011 -0.003245281313947 -0.001771562942507 0.999986803277997
1782559598.400662 -0.011403084566028 0.000544205103944 -0.002402598055806 -0.003142368151379 -0.002815976693815 -0.003030083594183 0.999986507104506
1782559598.500992 -0.007572205280467 -0.001175144187090 -0.001864390860183 -0.003691551005248 -0.003237537558101 -0.002330276241361 0.999985230198112
1782559598.602171 -0.004985756761395 -0.000211392427459 -0.001889470539918 -0.003374026963661 -0.002470378555926 -0.001064107807190 0.999990690379871
1782559598.702353 -0.004966976541187 0.001641018811737 -0.001997918307017 -0.003358478659234 -0.003004848871093 -0.002027396445730 0.999987790509468
1782559598.800644 -0.006569387745668 0.001934273153866 -0.002226829402687 -0.003507354593287 -0.003097114181920 -0.001521479791684 0.999987895650114
1782559598.900845 -0.009013615349666 0.000140155511511 -0.001728315716181 -0.003390650146067 -0.003041065753858 -0.001444593332793 0.999988584215225
1782559599.000711 -0.009672775437610 0.001077035346436 -0.000969162282031 -0.003762963749638 -0.002354617812088 -0.002109320096799 0.999987923250829
1782559599.101891 -0.007550091214619 0.001925554199932 -0.002129341327827 -0.003225089532779 -0.003112789096612 -0.002130202136496 0.999987685714380
1782559599.200931 -0.010462226883512 0.001198845664513 -0.002753152755893 -0.003597527447731 -0.003325038841829 -0.003504419818937 0.999981860312824
